59482 | 2258
57451 | 2274
57900 | 2287
60163 | 2301
58815 | 2316
57601 | 2323
59689 | 2328
58720 | 2328
59648 | 2339
57631 | 2369
59414 | 2400
57944 | 2413
59908 | 2440
57888 | 2477
59657 | 2478
57503 | 2478
58688 | 2493
58932 | 2505
58985 | 2513
60165 | 2539
60725 | 2561
57908 | 2577
59391 | 2598
57782 | 2599
60837 | 2600
58442 | 2601
58801 | 2601
59665 | 2602
59655 | 2602
59462 | 2605
58431 | 2608
60754 | 2610
58065 | 2623
57455 | 2631
59905 | 2646
60735 | 2668
58129 | 2677
57924 | 2701
59799 | 2716
60031 | 2726
59089 | 2736
57732 | 2748
58474 | 2749
57685 | 2771
57929 | 2809
58752 | 2812
60107 | 2828
60516 | 2865
58063 | 2893
57879 | 2897
60808 | 3016
60247 | 3039
57607 | 3046
59815 | 3107
60819 | 3113
59743 | 3126
60835 | 3126
58882 | 3131
57447 | 3149
58795 | 3177
59026 | 3196
60180 | 3217
59780 | 3218
59826 | 3220
60623 | 3221
58662 | 3221
58772 | 3222
57408 | 3222
60589 | 3222
59441 | 3224
58649 | 3224
58710 | 3224
58515 | 3225
57431 | 3225
60826 | 3225
58120 | 3324
60458 | 3330
58564 | 3336
57927 | 3381
58055 | 3399
59433 | 3407
60506 | 3439
57755 | 3455
60195 | 3458
58072 | 3459
59474 | 3474
58431 | 3491
59993 | 3493
58420 | 3526
60690 | 3551
58001 | 3572
58200 | 3573
59603 | 3593
60757 | 3593
57861 | 3654
58708 | 3664
60626 | 3754
58128 | 3769
60569 | 3774
57994 | 3778
59088 | 3783
58807 | 3788
58708 | 3789
58661 | 3792
60034 | 3795
58506 | 3796
58663 | 3797
60525 | 3798
58882 | 3809
60192 | 3814
57515 | 3823
59026 | 3859
59904 | 3862
60264 | 3867
60044 | 3870
58806 | 3886
57433 | 3895
60514 | 3915
59666 | 3916
58528 | 3983
59914 | 3993
59978 | 4042
59811 | 4048
57648 | 4057
59461 | 4081
58514 | 4089
58668 | 4120
58409 | 4121
59418 | 4122
57418 | 4144
60212 | 4245
59948 | 4249
59668 | 4315
59415 | 4323
60426 | 4325
58625 | 4341
57679 | 4346
60096 | 4350
57933 | 4358
58891 | 4360
57878 | 4365
58386 | 4369
57633 | 4369
58758 | 4371
57560 | 4375
60426 | 4416
58649 | 4418
59028 | 4427
60501 | 4443
60717 | 4456
58560 | 4459
58007 | 4461
57604 | 4465
57906 | 4467
58537 | 4485
59947 | 4488
58193 | 4532
57653 | 4535
57346 | 4590
58929 | 4607
59050 | 4612
59081 | 4617
60755 | 4618
57644 | 4626
58775 | 4626
59533 | 4626
60618 | 4629
58139 | 4632
59545 | 4635
57887 | 4649
58774 | 4786
60431 | 4900
58901 | 4902
58667 | 4906
60064 | 4913
57696 | 4933
59414 | 4957
59778 | 4969
60069 | 4994
59925 | 4996
59668 | 5000
57731 | 5008
57440 | 5014
59593 | 5039
58217 | 5043
59559 | 5058
57983 | 5058
57496 | 5082
59529 | 5084
59082 | 5095
58895 | 5123
57928 | 5131
60468 | 5155
59524 | 5161
57366 | 5164
59413 | 5169
58884 | 5173
57365 | 5215
58400 | 5231
58540 | 5233
57613 | 5235
57605 | 5237
57604 | 5240
60160 | 5244
58583 | 5250
57862 | 5278
58377 | 5321
59049 | 5329
59055 | 5443
60467 | 5445
57992 | 5447
60511 | 5546
60470 | 5548
60762 | 5560
58543 | 5569
59042 | 5572
59987 | 5609
57498 | 5615
59529 | 5621
57928 | 5622
58208 | 5622
58905 | 5626
58191 | 5629
60427 | 5629
57866 | 5631
59907 | 5679
60064 | 5688
59093 | 5708
57861 | 5717
58890 | 5721
60095 | 5731
57350 | 5733
58885 | 5740
60200 | 5763
58116 | 5813
60809 | 5866
57791 | 5870
58570 | 5873
58898 | 5876
57600 | 5902
58370 | 5947
57996 | 5955
57538 | 5963
60614 | 6109
59033 | 6113
59681 | 6134
59782 | 6138
57561 | 6164
60200 | 6167
58964 | 6175
59556 | 6178
59682 | 6183
58474 | 6188
57527 | 6190
58159 | 6270
57901 | 6277
60740 | 6324
60256 | 6325
59680 | 6328
60500 | 6356
58544 | 6391
60493 | 6394
57527 | 6398
58409 | 6412
57708 | 6421
57946 | 6426
57408 | 6430
57557 | 6530
58458 | 6562
58722 | 6569
60163 | 6571
58125 | 6583
60207 | 6597
59473 | 6599
58755 | 6609
59830 | 6612
59716 | 6616
58389 | 6629
59930 | 6639
57663 | 6642
59402 | 6651
59039 | 6667
58803 | 6667
59458 | 6744
58906 | 6747
58121 | 6783
59496 | 6783
59736 | 6784
58056 | 6787
58059 | 6807
59981 | 6895
59469 | 6954
59503 | 6963
57876 | 6978
59747 | 6987
59056 | 7008
57407 | 7043
60167 | 7049
58677 | 7086
58011 | 7104
58575 | 7133
60431 | 7136
58413 | 7140
57637 | 7179
59405 | 7179
57553 | 7183
59475 | 7219
58591 | 7229
58573 | 7233
59988 | 7244
59490 | 7246
58016 | 7336
59954 | 7348
58960 | 7365
57874 | 7380
59911 | 7383
58692 | 7384
60453 | 7388
59936 | 7403
60713 | 7412
60112 | 7426
59049 | 7443
60839 | 7466
57705 | 7480
58504 | 7532
58545 | 7575
57764 | 7589
59910 | 7595
57445 | 8487
60507 | 8489
59418 | 8501
57510 | 8581
58636 | 8693
58658 | 8713
59029 | 8744
59977 | 8878
60260 | 8904
58687 | 8907
57444 | 8909
59528 | 8920
57431 | 8940
57681 | 8947
57686 | 8993
57618 | 9040
58072 | 9066
58192 | 9071
60180 | 9083
58730 | 9105
59045 | 9115
58676 | 9125
58915 | 9247
58147 | 9253
57600 | 9294
57497 | 9359
58377 | 9381
57753 | 9399
57620 | 9440
59712 | 9465
58128 | 9533
60805 | 9549
58637 | 9636
58380 | 9665
59687 | 9754
58551 | 9768
59725 | 9783
59913 | 9804
60553 | 9823
58071 | 9842
60056 | 10088
60680 | 10096
57547 | 10244
57663 | 10251
60267 | 10279
57881 | 10287
60205 | 10342
59729 | 10370
57919 | 10472
58991 | 10474
59487 | 10522
60040 | 10559
59539 | 10577
59468 | 10638
58399 | 10662
59400 | 10677
58751 | 10756
58701 | 10763
58666 | 10764
60635 | 10847
58697 | 10866
57751 | 10914
59441 | 10955
58499 | 10983
60457 | 11028
60044 | 11042
57606 | 11052
60805 | 11078
58208 | 11082
58392 | 11086
58514 | 11151
57983 | 11164
58074 | 11176
57709 | 11194
57962 | 11206
59814 | 11209
59647 | 11380
58537 | 11382
57895 | 11422
58133 | 11423
60715 | 11436
59752 | 11444
57688 | 11490
58699 | 11490
59731 | 11492
60421 | 11583
59681 | 11603
58161 | 11617
60762 | 11621
60100 | 11653
58203 | 11656
57445 | 11669
59608 | 11704
57497 | 11725
60513 | 11739
58979 | 11751
57938 | 11771
58770 | 11774
58572 | 11790
58720 | 11792
58507 | 11805
58579 | 11806
57747 | 11809
57704 | 11810
59968 | 11811
59904 | 11812
58688 | 11814
58534 | 11823
60194 | 12306
60043 | 12308
59551 | 12309
60418 | 12309
57622 | 12309
58655 | 12310
60251 | 12310
58695 | 12452
58887 | 12453
60575 | 12454
60230 | 12454
60044 | 12455
58667 | 12456
59432 | 12456
60440 | 12457
60063 | 12458
60439 | 12458
60818 | 12471
60710 | 12689
59409 | 12693
60486 | 12696
57684 | 12699
58075 | 12804
58907 | 12804
57906 | 12806
59936 | 12810
60553 | 12813
60007 | 12814
60621 | 12814
59919 | 12817
57417 | 12817
58580 | 12818
60196 | 12819
58413 | 12820
58070 | 12820
58421 | 12825
57498 | 12834
57861 | 13173
58128 | 13174
57520 | 13177
59780 | 13179
57892 | 13180
58432 | 13181
60185 | 13224
58167 | 13225
57378 | 13225
59595 | 13226
58443 | 13228
58707 | 13328
57999 | 13415
60749 | 13490
58690 | 13500
59999 | 13510
58546 | 13531
60066 | 13542
60040 | 13554
57651 | 13568
58153 | 13581
58922 | 13629
59585 | 13634
58769 | 13646
58763 | 13874
58389 | 13875
58136 | 13876
60843 | 13880
58125 | 13882
58989 | 13899
60576 | 13904
61439 | 13906
59813 | 13907
59498 | 13912
59802 | 13952
57613 | 13974
58933 | 14001
60459 | 14035
60068 | 14039
59604 | 14079
60458 | 14101
58959 | 14179
57558 | 14181
59027 | 14182
58495 | 14184
60436 | 14185
60265 | 14186
59700 | 14187
57671 | 14527
59983 | 14527
59724 | 14535
60181 | 14567
57876 | 14584
60693 | 14585
59428 | 14585
57429 | 14588
58175 | 14591
58663 | 14597
58980 | 14600
57496 | 14614
59520 | 14629
59091 | 14629
60825 | 14795
57690 | 14810
58648 | 14810
58441 | 14831
60498 | 14832
57449 | 14834
60822 | 14835
57427 | 14835
59021 | 14836
58412 | 14838
57879 | 14851
59079 | 14854
58475 | 14872
58637 | 14873
57473 | 14877
57521 | 14883
58436 | 15220
59430 | 15253
57511 | 15258
60673 | 15278
59794 | 15303
60822 | 15314
58196 | 15577
57937 | 15661
58435 | 15663
60716 | 15665
59810 | 15668
58573 | 15668
57375 | 15668
60812 | 15674
59685 | 15698
57613 | 15706
58635 | 15784
60234 | 15788
60722 | 15799
59048 | 15889
59713 | 15918
57519 | 15919
59481 | 15920
60770 | 15921
58719 | 15923
59489 | 15925
60040 | 15948
57999 | 15954
60607 | 15954
57684 | 15959
59775 | 15962
59463 | 15963
58208 | 15964
57443 | 15967
58176 | 15969
57350 | 15973
58028 | 16000
59439 | 16001
57522 | 16002
57924 | 16037
58437 | 16040
57512 | 16043
57921 | 16043
57382 | 16045
58160 | 16061
59669 | 16066
59609 | 16140
60818 | 16192
59615 | 16353
60763 | 16354
58629 | 16354
59592 | 16354
60576 | 16376
58407 | 16406
57346 | 16407
60436 | 16466
59695 | 16474
57738 | 16492
58550 | 16564
59490 | 16604
60736 | 16648
58959 | 16650
59045 | 16651
57753 | 16658
60109 | 16659
57749 | 16662
58967 | 16666
60689 | 16667
59952 | 16670
58635 | 16671
57557 | 16674
58752 | 16677
58536 | 16708
57879 | 16744
60833 | 16745
59535 | 16749
60611 | 16750
57655 | 16751
60610 | 16752
57484 | 16763
58015 | 16771
57609 | 16848
60095 | 17027
57494 | 17028
57522 | 17029
57619 | 17030
57380 | 17031
57553 | 17035
60447 | 17069
60066 | 17086
60855 | 17092
57634 | 17093
57964 | 17094
59478 | 17231
58539 | 17232
59474 | 17236
58473 | 17238
58883 | 17240
59519 | 17245
57448 | 17247
57703 | 17255
58768 | 17257
59986 | 17258
59434 | 17260
60569 | 17262
59564 | 17263
58960 | 17265
58568 | 17269
57877 | 17273
58439 | 17282
58163 | 17283
59905 | 17284
57344 | 17285
57434 | 17286
58528 | 17288
60039 | 17288
58673 | 17289
57730 | 17292
57763 | 17293
57926 | 17295
59093 | 17297
59680 | 17626
59951 | 17628
60561 | 17631
59521 | 17637
60554 | 17639
57362 | 17642
58692 | 17651
60433 | 17655
59785 | 17656
58070 | 17656
60569 | 17659
60071 | 17662
60560 | 17663
60468 | 17665
60595 | 17666
59743 | 17719
57783 | 17721
59589 | 17727
58568 | 17729
58136 | 17756
57953 | 17760
58399 | 17774
60486 | 17775
59535 | 17777
59051 | 17777
58404 | 17778
60102 | 17779
60544 | 17780
58070 | 17789
60623 | 17790
60610 | 17790
58630 | 17791
57410 | 17792
58203 | 17793
60489 | 17797
58534 | 17802
57412 | 17803
58719 | 17803
58456 | 17804
59410 | 17864
58700 | 17865
59543 | 17866
58661 | 17866
60104 | 18134
60043 | 18135
60245 | 18142
60715 | 18145
58198 | 18147
59825 | 18150
60050 | 18151
59062 | 18152
57776 | 18190
60628 | 18193
57695 | 18194
57993 | 18195
59915 | 18197
59011 | 18200
60735 | 18201
57455 | 18203
58181 | 18204
59817 | 18205
57417 | 18206
59958 | 18209
59756 | 18211
60827 | 18213
59944 | 18220
58633 | 18226
58703 | 18230
57666 | 18232
58911 | 18239
60455 | 18240
57615 | 18240
60753 | 18240
58900 | 18247
59775 | 18249
58196 | 18252
60422 | 18254
57524 | 18258
60251 | 18492
57664 | 18492
59494 | 18494
60809 | 18494
59596 | 18495
60589 | 18495
58408 | 18496
59080 | 18496
60615 | 18498
58968 | 18498
59060 | 18499
58549 | 18500
57426 | 18501
57635 | 18501
59785 | 18502
57736 | 18502
58895 | 18502
57891 | 18503
57993 | 18505
58153 | 18508
59830 | 18587
58198 | 18632
59072 | 18650
59922 | 18672
59942 | 18672
57706 | 18673
58375 | 18674
57567 | 18674
58182 | 18674
60208 | 18675
60065 | 18676
60243 | 18676
60163 | 18676
57394 | 18677
60173 | 18678
58539 | 18679
60459 | 18680
59033 | 18680
58420 | 18681
60003 | 18681
60520 | 18682
60586 | 18683
58221 | 18684
60614 | 18854
59081 | 18860
57368 | 18861
