60483 | 60228 
60742 | 57608 
58645 | 58048 
58793 | 58195 
57604 | 60489 
59529 | 60583 
59135 | 60181 
58689 | 57907 
58586 | 58477 
60547 | 60262 
58395 | 58986 
58753 | 60165 
60593 | 59974 
58162 | 57368 
58629 | 59072 
57764 | 60799 
59606 | 57999 
60737 | 59482 
59462 | 58394 
57429 | 60710 
60853 | 58902 
60497 | 60225 
59699 | 60423 
59942 | 59647 
58122 | 60485 
58442 | 60743 
57932 | 60103 
58035 | 59789 
59096 | 60714 
59053 | 57503 
58438 | 60082 
58468 | 58065 
60505 | 60420 
60229 | 58667 
59046 | 57651 
58476 | 58181 
58457 | 60497 
58130 | 60714 
57869 | 60111 
60229 | 58219 
60703 | 58879 
60566 | 58959 
60105 | 59929 
60083 | 57767 
59077 | 59497 
58815 | 57771 
57653 | 60824 
58002 | 59050 
59395 | 59016 
