59033 | -134491275
58115 | -134414933
0 | -134401248
0 | -134335154
0 | -134331084
0 | -134330495
60247 | -134317580
60694 | -134314925
59782 | -134285121
0 | -134234820
58070 | -134192738
0 | -134192720
60819 | -134175461
59679 | -134174087
0 | -134130402
0 | -134128175
58383 | -134093090
58179 | -134071300
60074 | -134040924
58800 | -134024760
60162 | -133923507
0 | -133910625
58418 | -133905391
0 | -133840198
0 | -133809762
58641 | -133802476
58753 | -133774446
0 | -133748543
57888 | -133660902
59915 | -133636835
57920 | -133624678
59801 | -133620835
59940 | -133596168
60747 | -133579015
59493 | -133555896
58054 | -133550061
58144 | -133495671
0 | -133470978
60168 | -133448096
0 | -133443115
59654 | -133432792
59433 | -133416464
58953 | -133412232
0 | -133384863
0 | -133382742
0 | -133360403
57497 | -133354348
58157 | -133308657
0 | -133290205
0 | -133288893
60480 | -133253186
60724 | -133240107
59544 | -133071234
0 | -133065344
0 | -133063050
60671 | -133059701
0 | -133023757
59818 | -133019923
58804 | -132926716
57449 | -132920392
0 | -132871074
0 | -132869567
60513 | -132829321
0 | -132792354
0 | -132790483
60583 | -132783141
59699 | -132686587
59685 | -132685873
0 | -132667249
0 | -132664310
58114 | -132640926
0 | -132585216
59082 | -132579414
59063 | -132574191
59520 | -132568205
60527 | -132567327
58519 | -132554598
59692 | -132496393
59035 | -132492644
58807 | -132458370
59602 | -132440355
57861 | -132439005
59404 | -132432820
