| 159652 | 19715 | 70 | 39021 | 65234 | 43996 | 65233 | 232
422 | 17377
14 | 5781
12 | 6701
11 | 1830
9 | 498
20 | 199
9 | 450
8 | 121
12 | 363
9 | 200
9 | 111
9 | 97
9 | 121
13123 | 100
41613 | 30
41484 | 78
41618 | 88
42291 | 20
41389 | 55
41246 | 49
41708 | 31
41721 | 55
41605 | 26
41728 | 46
41705 | 12
41701 | 32
41786 | 30
41584 | 28
41662 | 19
41859 | 26
41739 | 17
41747 | 30
41782 | 22
41661 | 15
41784 | 15
41802 | 14
41763 | 15
41896 | 19
41582 | 14
42284 | 18
43750 | 8
39200 | 22
41743 | 12
41895 | 16
41678 | 12
41898 | 16
41652 | 11
41733 | 12
41744 | 8
41781 | 16
41750 | 18
41764 | 14
41808 | 11
41843 | 17
41720 | 10
41758 | 14
41772 | 7
41768 | 8
41808 | 13
41736 | 13
41798 | 98
42814 | 13
40579 | 13
41794 | 10
41824 | 12
41730 | 10
43144 | 12
40803 | 12
41423 | 10
41843 | 11
41728 | 9
41734 | 14
41765 | 9
41777 | 9
41847 | 15
41748 | 12
41706 | 11
41808 | 13
41784 | 11
41815 | 9
41810 | 12
41943 | 9
41821 | 7
41723 | 9
41791 | 9
41925 | 11
41654 | 13
41847 | 9
42406 | 11
41861 | 9
41049 | 13
41669 | 11
41827 | 12
41780 | 11
41740 | 9
41931 | 9
41629 | 12
41838 | 13
41801 | 11
41693 | 7
41837 | 10
41730 | 7
41765 | 10
41816 | 9
41845 | 10
41852 | 12
42233 | 13
41251 | 9
41737 | 9
41823 | 10
42163 | 9
41320 | 12
41832 | 9
41716 | 10
41847 | 7
41772 | 10
42268 | 10
41299 | 10
41733 | 10
41787 | 7
41776 | 9
41817 | 10
41694 | 9
41891 | 9
41714 | 8
41866 | 9
41659 | 10
41816 | 9
41749 | 10
41778 | 8
42008 | 11
41495 | 11
42248 | 9
41947 | 11
40976 | 10
41828 | 9
41656 | 11
43835 | 10
42500 | 8
39092 | 10
42048 | 9
41768 | 8
41886 | 10
41723 | 10
41800 | 7
41769 | 9
41782 | 9
41896 | 10
41754 | 11
41703 | 10
41706 | 7
41865 | 8
41433 | 8
41865 | 10
41787 | 10
41760 | 8
41813 | 10
41744 | 10
41813 | 9
41704 | 7
41791 | 11
41841 | 9
41638 | 10
41953 | 10
42032 | 8
42004 | 8
41363 | 10
41662 | 10
41812 | 9
41801 | 8
41764 | 9
41838 | 10
41706 | 9
41814 | 9
41819 | 7
41741 | 8
41748 | 9
41887 | 8
41791 | 8
41782 | 10
41636 | 10
41853 | 10
41867 | 9
41728 | 8
41773 | 7
41716 | 10
42949 | 9
41401 | 9
40973 | 10
41825 | 8
42241 | 8
42373 | 9
40660 | 8
41851 | 10
41707 | 9
41918 | 10
41632 | 10
41919 | 9
41790 | 9
41760 | 8
41821 | 9
41719 | 9
41719 | 9
41802 | 9
41797 | 7
41947 | 8
41929 | 10
41792 | 9
41765 | 9
41756 | 7
41725 | 10
41806 | 9
41786 | 10
42228 | 8
42006 | 8
41256 | 9
41842 | 9
41687 | 9
41448 | 9
42472 | 9
41144 | 9
41956 | 10
41667 | 8
41706 | 8
41887 | 9
41670 | 9
41817 | 7
41720 | 10
41747 | 8
41894 | 8
41853 | 9
