58210 | 58953 
60567 | 59463 
58469 | 59780 
57670 | 60777 
60780 | 57856 
58517 | 58055 
60163 | 58442 
60804 | 60251 
58893 | 57765 
59924 | 57983 
58001 | 58434 
60802 | 57871 
57921 | 60108 
57991 | 60248 
58223 | 57983 
57490 | 59679 
59477 | 57666 
60547 | 58703 
59956 | 60815 
60553 | 60044 
59976 | 60045 
59716 | 58431 
59958 | 60843 
58541 | 57860 
57705 | 58902 
60466 | 58378 
58470 | 58208 
60052 | 57769 
57512 | 60015 
58023 | 58403 
60013 | 58986 
58982 | 60099 
58156 | 58073 
58039 | 60065 
60049 | 57415 
57751 | 58059 
59492 | 58626 
59411 | 57877 
58534 | 58053 
57933 | 58148 
60050 | 59477 
59942 | 59012 
58536 | 59979 
57610 | 57753 
60684 | 59413 
60178 | 60112 
57759 | 58127 
59712 | 57506 
60260 | 59403 
60503 | 59683 
59400 | 57729 
59444 | 60703 
57563 | 59778 
57631 | 58055 
57540 | 57507 
60203 | 60512 
57645 | 57638 
58698 | 58038 
59460 | 58953 
58418 | 59989 
60109 | 57991 
58433 | 58964 
60215 | 58495 
57479 | 60481 
59414 | 59095 
59469 | 60106 
58762 | 58019 
58200 | 58003 
58176 | 60049 
60167 | 60759 
58928 | 59558 
57782 | 57896 
59034 | 58539 
60820 | 60616 
58163 | 57526 
59524 | 58520 
60675 | 60811 
58710 | 57435 
58116 | 58191 
60052 | 57634 
58772 | 58952 
60709 | 58212 
