57368 | 60231 
58027 | 59664 
58068 | 59994 
58139 | 59060 
58763 | 57670 
58730 | 59691 
57670 | 57731 
59596 | 60428 
59076 | 58793 
60041 | 57398 
58539 | 59775 
60549 | 58540 
59460 | 58146 
58036 | 59978 
57448 | 60244 
58025 | 57735 
57412 | 59567 
59700 | 59427 
60201 | 58420 
57753 | 59803 
59956 | 57737 
57498 | 59015 
58892 | 60450 
59953 | 60562 
58431 | 58790 
57365 | 60193 
59585 | 59599 
59035 | 58570 
57957 | 59807 
57779 | 59721 
58444 | 60054 
58534 | 57783 
58627 | 58690 
58935 | 59495 
59591 | 57962 
60763 | 60769 
57745 | 59985 
59981 | 60752 
59496 | 58117 
60070 | 60227 
59661 | 59405 
57616 | 60629 
60698 | 60448 
57986 | 59585 
58914 | 59812 
60565 | 60250 
59479 | 58459 
57557 | 58888 
59815 | 57961 
58639 | 59440 
