0 | 0 | 58184
60832 | 58391 | 58802
60549 | 58912 | 58899
57963 | 58422 | 57535
59135 | 60582 | 58521
59669 | 57433 | 58633
59911 | 57613 | 59476
58711 | 58728 | 58377
57999 | 57492 | 60203
60685 | 59615 | 60927
59904 | 57875 | 57997
57607 | 57689 | 57732
58786 | 59940 | 57999
61439 | 59096 | 60006
58786 | 59787 | 58754
57754 | 58465 | 60819
60226 | 59970 | 59655
59402 | 57474 | 58700
60848 | 60693 | 58049
59723 | 57683 | 60247
