58787 | 57423 
58070 | 60679 
59993 | 59945 
58196 | 58807 
58713 | 60589 
59701 | 57453 
60418 | 60191 
57942 | 59689 
58514 | 58895 
60639 | 58703 
57495 | 57435 
59938 | 59801 
60436 | 59935 
60613 | 60738 
57447 | 60498 
58667 | 60423 
58675 | 57634 
58436 | 60247 
58032 | 57521 
59817 | 59949 
59088 | 59135 
59793 | 60583 
60483 | 60752 
57634 | 58218 
60671 | 60490 
59551 | 59686 
58799 | 60040 
58514 | 59565 
57354 | 59078 
57609 | 58790 
59686 | 59442 
59530 | 58663 
58935 | 60511 
58637 | 60592 
57397 | 60502 
57611 | 57453 
57925 | 60844 
57696 | 60471 
58067 | 57769 
59095 | 57911 
58724 | 58079 
60492 | 60834 
58136 | 59527 
58167 | 59087 
60114 | 57761 
58381 | 58456 
59562 | 60614 
57929 | 60490 
59603 | 57986 
57474 | 57695 
57421 | 58935 
57858 | 58219 
59977 | 58167 
57448 | 60266 
58689 | 59040 
60082 | 60193 
59687 | 59989 
60461 | 59483 
58134 | 58706 
60175 | 59779 
57619 | 58020 
57510 | 57499 
59094 | 60084 
59945 | 57544 
59536 | 60081 
59436 | 60626 
60070 | 58213 
60117 | 60209 
59929 | 57475 
57777 | 60841 
58917 | 60244 
60852 | 59021 
57410 | 60031 
60505 | 57919 
58160 | 60512 
58034 | 60823 
57896 | 59045 
57603 | 59702 
57759 | 59024 
60723 | 60178 
58195 | 60831 
57899 | 58016 
58129 | 58423 
57859 | 59552 
58561 | 59524 
59730 | 57654 
60772 | 57947 
57382 | 57359 
59739 | 58457 
59073 | 58214 
